id,buyerName,lenderName,recordingDate,saleValue,isCorporate,loanAmount
9706811,6216 MARYLAND DRIVE LLC,MIDFIRST BANK,2025-01-22,2299000,True,1609300
1457059,TULE RIVER HOMEBUYER EARNED EQUITY AGENCY,GENWAY HOME MORTGAGE INC,2025-01-17,730000,True,716777
9709898,2258 CAZADOR LLC,EDUARDO AND DIANE ALVAREZ LIVI,2025-01-17,900000,True,850000
9698899,DREAM LA INVESTMENTS LLC,ANCHOR LOANS LP,2025-01-17,500000,True,400000
9746934,780 LINDA FLORA LLC,ANCHOR LOANS LP,2025-01-16,6000000,True,4800000
9718194,FVR GROUP THIRTYONE LLC,QUANTA FINANCE INC,2025-01-16,1100000,True,1072500
9697440,ZERO TOLERANCE LLC,EASY STREET CAPITAL CA LLC,2025-01-16,515000,True,511580
9734080,DRH RE GROUP LLC,CENTER STREET LNDG VIII SPE LL,2025-01-15,560000,True,639850
9710316,BH WATERLOO LLC,KIAVI FUNDING INC,2025-01-15,1326000,True,1424100
9698322,ESCOBEDO BUILDS LLC,PREMIUM FUNDING,2025-01-15,325500,True,350000
9697639,TIKON NURSING INC,CREEKSIDE CAPITAL GROUP LLC,2025-01-15,540000,True,400000
9731191,COLMEX FIX & FLIP LLC,CONVENTUS LLC,2025-01-14,385000,True,300300
9736570,KELSO LLC,ANCHOR LOANS LP,2025-01-13,750000,True,675000
9735562,DWELL HOLDINGS GROUP LLC,PRIDECO LOANS INC,2025-01-13,1370000,True,1471400
9705278,MR REHAB INC,LEGACY LENDING LLC,2025-01-13,1250000,True,1089000
9713576,BERRYMAN AVE LLC,GENESIS CAPITAL LLC,2025-01-10,1600000,True,1280000
9704585,ELITE HOLLYWOOD RESIDENCES LTD,BANK OF MONTREAL,2025-01-10,925000,True,500000
9698376,HBC INVESTMENTS INC,REYNOLDS FAMILY TRUST,2025-01-10,615000,True,495000
9742416,BAKSACACIA LLC,RED DRAGON INVESTMENT,2025-01-08,625000,True,562500
9741066,GI PROPERTY 98 LLC,CONVENTUS LLC,2025-01-08,700000,True,990547
9737765,GI PROPERTY 94 LLC,INFINITY BANK,2025-01-08,880000,True,616000
9723700,PRINCIPLES INC,PACIFIC PREMIER BANK,2025-01-08,2780000,True,1875000
9718641,FVR GROUP TWENTYTHREE LLC,ANCHOR LOANS LP,2025-01-08,1675000,True,1507500
9711008,ESAAM LIMITED CORP,KIAVI FUNDING INC,2025-01-08,750000,True,562500
9700256,PAN PARTNERSHIP INC,VELOCITY COMMERCIAL CAP LLC,2025-01-08,500000,True,876000
9700255,PAN PARTNERSHIP INC,VELOCITY COMMERCIAL CAP LLC,2025-01-08,500000,True,876000
9750419,ONNI 530 S MAPLETON LLC,SOUTH HILL INSURANCE SCC,2025-01-07,36000000,True,14000000
9749455,HOUSUP LLC,TERRANCE TAYLOR LLC,2025-01-07,655000,True,470000
9746860,MERE SOUTHAMPTON PROPERTIES LLC,CITIBANK NA,2025-01-07,13500000,True,9450000
9726271,MJD INVESTMENT CORP,CITADEL SERVICING CORPORATION,2025-01-07,765000,True,550000
9725053,SP CASAS LLC,HL3 SIERRA LLC,2025-01-07,565000,True,642600
9715079,3444 REDWOOD LLC,ARIXA SECURED INCOME FUND LLC,2025-01-07,1570000,True,1770000
9711605,EMPIRE PROCESSING INC,KIAVI FUNDING INC,2025-01-07,762000,True,830000
9711009,ESAAM LIMITED CORP,KIAVI FUNDING INC,2025-01-07,750000,True,562500
9708085,VRH INVESTMENTS LLC,QUANTA FINANCE INC,2025-01-07,785000,True,768250
9705004,CALEBHOUSE LLC,JPMORGAN CHASE BANK NA,2025-01-06,3925000,True,2000000
9716998,FVR GROUP SIX LLC,ANCHOR LOANS LP,2025-01-03,1202500,True,1073797
9738065,RIDGELEY HOLDINGS LLC,ORCHARD FUNDING,2025-01-02,885000,True,1048770
9743587,REY REYES INVESTMENTS AND ACQUISITIONS LLC,NCL EAGLEPOINT INVESTMENTS LLC,2024-12-31,545000,True,460000
9740844,MISTY ACRES LLC,DANCO INC,2024-12-31,714000,True,580000
9737605,PWNE CAP LLC,KIAVI FUNDING INC,2024-12-31,998000,True,997800
9713655,REDWOOD AVE LLC,ARIXA ENHANCED INCOME FUND LP,2024-12-31,1370000,True,2142000
9706037,CATALINA ESTATES LLC,CENTER STREET LNDG VIII SPE LL,2024-12-31,1034000,True,1246275
9705784,CLAMHOR 2 LLC,SPRCO CAPITAL MANAGER LLC,2024-12-31,2175000,True,2815000
9700194,CTRAIN ENTERPRISES INC,KNISLEY MICHELLE,2024-12-31,640000,True,710000
9739054,SYCAMORE 2025 LLC,CONVENTUS LLC,2024-12-30,1500000,True,1769712
9734207,COCHRAN VENTURES LLC,CENTER STREET LNDG VIII SPE LL,2024-12-30,1760000,True,531187
9698427,LYONZDEN INVESTMENTS,ORCHARD FUNDING,2024-12-30,620000,True,643499
9718440,18 GEORGETOWN LLC,GENESIS CAPITAL LLC,2024-12-27,1400000,True,2109500
9708128,AHAVA PROPERTIES LLC,GENESIS CAPITAL LLC,2024-12-27,879500,True,791287
9699975,KCBL PROPERTIES LLC,TEMPLE VIEW CAPITAL FUNDING LP,2024-12-27,1800000,True,1440000
9699601,C & E INVESTMENTS INC,KIAVI FUNDING INC,2024-12-27,490000,True,749900
9740058,4201 PICO INVESTMENT LLC,YB R/E PROPERTIES III LLC,2024-12-26,1250000,True,1000000
9740056,4201 PICO INVESTMENT LLC,YB R/E PROPERTIES II LLC,2024-12-26,1250000,True,1000000
9739231,HARVARD ONE LLC,SPREO CAPITAL MANAGER LLC,2024-12-26,660000,True,840000
9735566,HANNUKA PROPERTIES LLC,JPMORGAN CHASE BANK NA,2024-12-26,1600000,True,1200000
9720862,MD SELECT PORTFOLIO LLC,COREVEST AMERICAN FIN LNDR LLC,2024-12-26,840000,True,890500
9718517,KEYSTONE CAPITAL PARTNERS LLC,EASY STREET CAPITAL CA LLC,2024-12-26,1500000,True,1492000
9709642,2768 ANCHOR LLC,MICHAEL AND JESSICA WACHT LIVI,2024-12-24,2200000,True,1700000
9705908,C & D DEVELOPMENT LLC,CHANGE LENDING LLC,2024-12-24,1000000,True,750000
9704993,STANLEY HILLS LLC,FUNDRISE LENDING LLC,2024-12-24,2750000,True,2475000
9704992,STANLEY HILLS LLC,FUNDRISE LENDING LLC,2024-12-24,2750000,True,2475000
9704044,BUNGALOWE LLC,PRIDECO LOANS INC,2024-12-24,1160000,True,1496000
9699161,MD SELECT PORTFOLIO LLC,COREVEST AMERICAN FIN LNDR LLC,2024-12-24,775000,True,750000
9738571,BLACK DIAMOND CAPITAL LLC,ROYAL PACIFIC FUNDING CORP,2024-12-23,850000,True,680000
9737776,FREETOWN HOLDINGS COMPANY,DIYA FINANCE LLC,2024-12-23,800000,True,856350
9732476,OCEAN DEVELOPMENT INC,FORGE TRUST CO,2024-12-23,560000,True,477000
9732064,HORIZON GOLDEN INVESTMENT LLC,ST LUKE PROPERTIES LLC,2024-12-23,615000,True,300000
9725690,HDS HAHSMORE LLC,KIAVI FUNDING INC,2024-12-23,491000,True,515100
9725140,CATERRA PROPERTY 3 LLC,SPREO CAPITAL MANAGER LLC,2024-12-23,750000,True,1890000
9719489,LA OPTIONS INC,DANCO INC,2024-12-23,580000,True,464000
9713672,3474 GREENWOOD AVE LLC,ANCHOR LOANS LP,2024-12-23,1400000,True,2393240
9713145,LLBR INVESTMENT LLC,CHANG FAMILY TRUST,2024-12-23,1150000,True,675000
9710462,HMIC PROPERTIES LLC,FAMILY TRUST OF MITCHELL L TAU,2024-12-23,910500,True,725000
9706613,ADEA LLC,ANCHOR LOANS LP,2024-12-23,2050000,True,1725000
9699430,JMP INVESTMENTS INC,INVESTORS FIRST CHOICE,2024-12-23,578000,True,512000
9698371,COVENANT INVESTMENTS LLC,REYNOLDS FAMILY TRUST,2024-12-23,400000,True,320000
9751563,ROYAL CHOICE OF BEVERLY HILLS LLC,AMWEST FUNDING CORP,2024-12-20,600000,True,450000
9719049,LESNY REAL ESTATE INC,ANCHOR LOANS LP,2024-12-20,1225000,True,1227500
9714313,RO72 LLC,CONVENTUS LLC,2024-12-20,1610000,True,1818500
9711532,SIENA PACIFIC LLC,AMERITRUST MTG CORPORATION,2024-12-20,1200000,True,900000
9706702,8636 EDWIN LLC,SPREO CAPITAL MANAGER LLC,2024-12-20,2300000,True,3178000
9704099,REAL ONE ESTATE LLC,CENTER STREET LNDG VIII SPE LL,2024-12-20,410000,True,383222
9704062,EVEREST ASSETS LLC,KIAVI FUNDING INC,2024-12-20,687500,True,715000
9698934,AVILAS PROPERTY INVESTMENTS LLC,INVESTORS FIRST CHOICE,2024-12-20,440000,True,350000
9738007,3 JAYS PROPERTIES LLC,NEW WAVE LENDING GROUP INC,2024-12-19,1275000,True,828750
9716934,2758 BARRINGTON HOLDING LLC,HL3 SIERRA LLC,2024-12-19,1210000,True,1457800
9712982,50 PLUS INC,COREVEST AMERICAN FIN LNDR LLC,2024-12-19,1300000,True,1316300
9711963,NO ORDINARY PROPERTIES LLC,CROSSCOUNTRY MORTGAGE LLC,2024-12-19,2075000,True,1452500
9704494,PULL PROPERTY INVESTMENTS LLC,BENCH EQUITY LLC,2024-12-19,1100000,True,1110000
9701071,613 E 83RD ST OWNER LLC,LOAN FUNDER LLC,2024-12-19,650000,True,625500
9718974,ALISON WHITE HOMES LLC,GENESIS CAPITAL LLC,2024-12-18,1930000,True,3300000
9712101,AMI CAPITAL LLC,QUANTA FINANCE INC,2024-12-18,1075000,True,1255000
9732457,OCEAN DEVELOPMENT INC,KATHLEEN ESPINOZA TRUST,2024-12-17,575000,True,517000
9728313,NEW HAMSTER LLC,STEVEN E FISHMAN TRUST,2024-12-17,652000,True,500000
9719207,C ON ADAMS LLC,DIYA FINANCE LLC,2024-12-17,1520000,True,1507500
9699153,305 AUTO ADVERTISING INC,ANCHOR LOANS LP,2024-12-17,500000,True,425000
9697576,MS83 INVESTMENTS LLC,GENESIS CAPITAL LLC,2024-12-17,445000,True,426600
9742305,GSI INVESTMENT LLC,FUNDLOANS CAPITAL,2024-12-16,1900000,True,1500000
9739964,GORDON BARON INC,COREVEST AMERICAN FIN LNDR LLC,2024-12-16,985000,True,1184770
9712712,2640 GRIFFITH LLC,FM HOME LOANS LLC,2024-12-16,1310500,True,917126
9703948,7846 GRANITO DR LLC,GOLDMAN SACHS BANK USA,2024-12-16,7000000,True,4900000
9726079,WHISKER LION LLC,ROCKET MORTGAGE LLC,2024-12-13,690000,True,677502
9709284,DUNN DEVELOPMENT II LLC,ARCHWEST FUNDING LLC,2024-12-13,1200000,True,2588000
9707287,GARDNER HOLDING CO LLC,US BANK NATIONAL ASSOCIATION,2024-12-13,1983000,True,1487250
9738770,1568 ORANGE GROVE DEV LLC,SOUND CAPITAL LOANS LLC,2024-12-12,2650000,True,7442500
9707046,CG REALTY INVESTMENTS,LBC CAP INCOME FUND SPE 1 LLC,2024-12-12,4300000,True,3440000
9703949,7832 GRANITO DR LLC,GOLDMAN SACHS BANK USA,2024-12-12,6500000,True,4130000
9700315,NEIGHBORHOOD HOME OFFER LLC,NATIONAL LOAN FUNDING LLC,2024-12-12,580000,True,594000
9742592,CATERRA 2 PROPERTY LLC,SPREO CAPITAL MANAGER LLC,2024-12-11,719000,True,910000
9742460,5 STAR DISCOUNT HOMES LLC,ARIXA CAPITAL ADVISORS LLC,2024-12-11,548000,True,628000
9739129,5 STAR DISCOUNT HOMES LLC,ARIXA ENHANCED INCOME FUND LP,2024-12-11,965000,True,1840000
9702789,8334 KIRKWOOD LLC,CENTER STREET LNDG VIII SPE LL,2024-12-11,1500000,True,1697875
9698143,LEGACY GROUP INVESTMENTS LLC,KIAVI FUNDING INC,2024-12-11,350000,True,410600
1196186,AYALA MARKETING GROUP LLC,DANESHRAD ROBERT,2024-12-10,1342000,True,940000
9740650,BAGUIO PINES LLC,KIAVI FUNDING INC,2024-12-09,789000,True,880000
9734300,31ST STREET LLC,WHGG TRUST,2024-12-09,560000,True,448000
9706299,2679 CHARL PL LLC,SPREO CAPITAL MANAGER LLC,2024-12-09,3000000,True,3328000
9701059,OCEAN DEVELOPMENT INC,NATHAN SUGIMOTO AND CHRISTINE,2024-12-09,575000,True,500000
9698462,IRON MEN LLC,TITAN SERVICING INC,2024-12-09,575000,True,517500
9747190,LF 362 COPA LLC,JPMORGAN CHASE BANK NA,2024-12-06,16466000,True,11725000
9740312,300 INVESTMENT GROUP LLC,LMF 2 LP,2024-12-06,1000000,True,850000
9707135,BLUEBIRD 1 LLC,JPMORGAN CHASE BANK NA,2024-12-06,6240500,True,4368145
9706863,LA JOLLA 636 LLC,BANK OF AMERICA NA,2024-12-06,3475000,True,2780000
9705816,D VISION HOMES LLC,BENCH EQUITY LLC,2024-12-06,1000000,True,750000
9703386,FVR GROUP SEVENTEEN LLC,HL3 SIERRA LLC,2024-12-06,1010000,True,909000
9701809,RAMOS REAL ESTATE GROUP INC,KRISTEN E HARTWICK FAMILY TRUS,2024-12-06,500000,True,490000
9699228,5 STAR DISCOUNT HOMES LLC,ARIXA CAPITAL ADVISORS LLC,2024-12-06,425000,True,570000
9698123,TULE RIVER HOMEBUYER EARNED EQUITY AGENCY,PANORAMA MORTGAGE GROUP LLC,2024-12-06,595000,True,584223
9742124,COVE CAPITAL COMPANY LLC,TEMPLE VIEW CAPITAL FUNDING LP,2024-12-05,965000,True,1117446
9719015,LA21G LLC,GENESIS CAPITAL LLC,2024-12-05,1234500,True,2058746
9710448,DI NALLI CONSULTING LLC,COLORADO FEDERAL SAVINGS BANK,2024-12-05,1650000,True,2470000
9710426,1711 SOUTH SHENANDOAH LLC,ARIXA ENHANCED INCOME FUND LP,2024-12-05,1450000,True,2140000
9710375,CHIMAY ENTERPRISES LLC,ANCHOR LOANS LP,2024-12-05,1300000,True,1336391
9708511,VIA CAMDEN LP,PYRAMID CAPITAL LLC,2024-12-05,5100000,True,3000000
9741167,2130 MANDEVILLE CANYON LLC,GENESIS CAPITAL LLC,2024-12-04,5145000,True,4116000
9735114,DRIVEN BUILDS LLC,STEVEN KAY LIVING TRUST,2024-12-04,560000,True,400000
9716995,2817 BARRINGTON HOLDING LLC,HL3 SIERRA LLC,2024-12-04,1250000,True,1438200
9703776,FRANK PITTELLI LLC,EIGHTY TWENTY LABS LLC,2024-12-04,1048000,True,550000
9749203,BYE BYE HOUSE INC,CENTER STREET LNDG VIII SPE LL,2024-12-03,1900000,True,1979639
9732032,PAN PARTNERSHIP INC,VELOCITY COMMERCIAL CAP LLC,2024-12-03,635000,True,997500
9712377,BYE BYE HOUSE INC,CENTER STREET LNDG VIII SPE LL,2024-12-03,965000,True,1002206
9708164,FVR GROUP TWENTY LLC,ANCHOR LOANS LP,2024-12-03,900000,True,1223000
9698374,PROVIDENT INVESTMENTS LLC,ELEVEN ZEN LLC,2024-12-03,560000,True,440000
9740422,ALEXED ENTERPRISES LLC,JA & B PROPERTIES LLC,2024-12-02,730000,True,330000
9721234,TGM VENTURE PARTNERS LP,KIAVI FUNDING INC,2024-12-02,878000,True,954100
9703952,SYNDICATE HOLDINGS,WOO LIVING TRUST,2024-12-02,850000,True,850000
9742400,CLA STARSHIP 42ND LLC,MIDFIRST BANK,2024-11-27,830000,True,621445
9741441,L & A FINANCIAL GROUP LLC,VONTIVE INC,2024-11-27,730000,True,742500
9740254,T & D INVESTMENTS LLC,ANGEL OAK MTG SOLUTIONS LLC,2024-11-27,1525000,True,1162500
9738068,2907 RIDGELEY LLC,GROUNDFLOOR CREDIT 1 LLC,2024-11-27,685000,True,626499
9721248,RADIANT SUNSHINE INVESTMENT GROUP LLC,ARV FINANCE INC,2024-11-27,755000,True,819995
9718853,ASSEMBLE CAPITAL MANAGER LLC,SPREO CAPITAL MANAGER LLC,2024-11-27,1000000,True,1958187
9706900,WARING BY PREMISE LLC,CHURCHILL FUNDING I LLC,2024-11-27,1525000,True,2194310
9705394,SENSOR ONE ELECTRONIC SECURITY INC,ANCHOR LOANS LP,2024-11-27,800000,True,570000
9733384,GI PROPERTY 95 LLC,INFINITY BANK,2024-11-26,935000,True,561000
9704878,LA LA PROPERTIES LLC,JPMORGAN CHASE BANK NA,2024-11-26,3600000,True,1200000
9743136,OCEAN DEVELOPMENT INC,BALDO FAMILY TRUST,2024-11-25,612000,True,578000
9740819,SLJK1 LLC,CONVENTUS LLC,2024-11-25,1175000,True,1422905
9724260,G & F PROPERTY INVESTMENTS INC,NCL EAGLEPOINT INVESTMENTS LLC,2024-11-25,500000,True,250000
9707728,UNEEQ SOLUTIONS INC,ARIXA CAPITAL ADVISORS LLC,2024-11-25,1650000,True,1520000
9705191,NO MORE MISTER NICE GUY LLC,JPMORGAN CHASE BANK NA,2024-11-25,1430000,True,1144000
9743849,TGM VENTURE PARTNERS LP,KIAVI FUNDING INC,2024-11-22,530000,True,585500
9742500,KJT PROPERTIES LLC,PROVIDENT TRUST GROUP LLC,2024-11-22,2391136,True,465000
9738619,1149 W 37 LLC,KOHANOFF SIAMAK,2024-11-22,1400000,True,980000
9735163,FP8801 LLC,LIU BINGZHE,2024-11-22,950000,True,700000
9733463,CONCEPT DESIGN & BUILDINGS LLC,RK DEVELOPMENT LLC,2024-11-22,2004000,True,1095799
9720870,EWA CAPITAL LLC,ANCHOR LOANS LP,2024-11-22,880000,True,937460
9719744,MONTANO SOLUTIONS INC,KIAVI FUNDING INC,2024-11-22,900000,True,899900
9717248,FVR GROUP TWENTYONE LLC,ANCHOR LOANS LP,2024-11-22,1380000,True,1242000
9716951,BYE BYE HOUSE INC,CENTER STREET LNDG VIII SPE LL,2024-11-22,1555000,True,1628345
9712744,FVR GROUP NINETEEN LLC,ANCHOR LOANS LP,2024-11-22,1225000,True,1364000
9707978,DEPICTEUR INC,KIAVI FUNDING INC,2024-11-22,900000,True,936000
9707779,6100 STRICKLAND LLC,LIVING TRUST OF LILIA FAUSTO,2024-11-22,1400000,True,1120000
9705196,612 JUANITA AVE LLC,ARIXA ENHANCED INCOME FUND LP,2024-11-22,2200000,True,1760000
9705194,612 JUANITA AVE LLC,ARIXA ENHANCED INCOME FUND LP,2024-11-22,2200000,True,1760000
9700908,MS83 INVESTMENTS LLC,GENESIS CAPITAL LLC,2024-11-22,450000,True,423000
9698384,START REMODELING LLC,PENDERGAST MARIA,2024-11-22,500000,True,500000
9742641,305 AUTO ADVERTISING INC,LOAN FUNDER LLC,2024-11-21,625000,True,553500
9734259,KS AND HS INC,HL3 SIERRA LLC,2024-11-21,897500,True,628200
9710963,LYUWG INVESTMENT LLC,BLUEBONO LLC,2024-11-21,1065000,True,843700
9708207,ALL CASH BABY LLC,KIAVI FUNDING INC,2024-11-21,1075000,True,1069800
9699348,VJM LLC,STERK INVS INC,2024-11-21,570000,True,484000
9738626,1158-1160 W 37TH STREET LLC,CALIFORNIA CREDIT UNION,2024-11-20,3700000,True,1850000
9729337,LOS TRES CABALLEROS LLC,KIAVI FUNDING INC,2024-11-20,750000,True,745000
9715608,12422 PACIFIC LLC,LOGAN FINANCE CORPORATION,2024-11-20,1300000,True,1039999
9702365,LONDON DAIRY CO LLC,GENESIS CAPITAL LLC,2024-11-20,2900000,True,3308000
9701132,TAPE AND MUD LLC,NG RAYMOND,2024-11-20,475000,True,460000
9743405,LYONZDEN INVESTMENTS,ORCHARD FUNDING,2024-11-19,640000,True,652500
9710937,CHIMAY ENTERPRISES LLC,ANCHOR LOANS LP,2024-11-19,890000,True,1070949
9707578,LA23L LLC,WHGG TRUST,2024-11-19,2100000,True,3112360
9706321,367 LA JOLLA LLC,BARH DUNMORE LLC,2024-11-19,1900000,True,2720000
9705610,RUBY SLIPPERS PPV LLC,LOEBL STEPHEN,2024-11-19,3295000,True,2471000
9699851,FIFTY THREE CASE LLC,FUTUREPROOFING LLC,2024-11-19,370000,True,375000
9742895,PC REAL ESTATE INVESTMENTS LLC,KIAVI FUNDING INC,2024-11-15,965000,True,1086000
9738464,TUP 3754 HARVARD HOUSING LLC,CONVENTUS LLC,2024-11-15,900000,True,720000
9719754,EQUITY PREMIUM INVESTMENTS INC,REAL PROP FUNDING GROUP LLC,2024-11-15,850000,True,800000
9717471,ARRIVL FLIP LLC,CENTER STREET LNDG VIII SPE LL,2024-11-15,1700000,True,1800000
9712835,3558 GREENFIELD LLC,LEGACY LENDING LLC,2024-11-15,1175000,True,1997500
9710723,TRUMIKA CORPORATION,NATIONAL LOAN FUNDING LLC,2024-11-15,785000,True,706000
9707453,AMI CAPITAL LLC,QUANTA FINANCE INC,2024-11-15,825000,True,1026250
9705971,GI PROPERTY 93 LLC,QUANTA FINANCE INC,2024-11-15,1300000,True,1860246
9734545,AFFORDABLE PRO HOMES & INVESTMENTS LLC,KIAVI FUNDING INC,2024-11-14,846000,True,1042600
9733724,4J ST THERESA LLC,ARCHWEST FUNDING LLC,2024-11-14,1150000,True,920000
9724467,H1 UNDERGROUND LLC,CENTER STREET LNDG VIII SPE LL,2024-11-14,800000,True,1382880
9717369,3320 STONER AVE LLC,PRIDECO LOANS INC,2024-11-14,1325000,True,1340000
9701913,RADICAL ENTERPRISES INC,ASPEN RETIREMENT FUND LLC,2024-11-14,500000,True,520000
9742277,5 STAR FUND II LLC,ARIXA ENHANCED INCOME FUND LP,2024-11-13,926000,True,3055000
9716894,COKO LLC,EASY STREET CAPITAL CA LLC,2024-11-13,880000,True,895433
9716893,JOSHUA DELL DEVELOPMENT LLC,CENTER STREET LNDG VIII SPE LL,2024-11-13,950000,True,894196
9712255,RAN REAL ESTATE GROUP,ANCHOR LOANS LP,2024-11-13,1010000,True,1393987
9711528,801 WATERLOO PARTNERS LP,GENESIS CAPITAL LLC,2024-11-13,2500,True,928125
9709987,URBAN CITIES DEVELOPMENT INC,CM INC MPPP,2024-11-13,375000,True,747000
9703912,AVOCADO DEVELOPMENT LLC,CENTER STREET LNDG VIII SPE LL,2024-11-13,2362500,True,2658060
9693821,FG HOMES LLC,QUANTA FINANCE INC,2024-11-13,833500,True,908475
9693820,EWA CAPITAL LLC,HL3 SIERRA LLC,2024-11-13,1025000,True,1182500
9739471,DREAMERS INVESTMENT LLC,QUANTA FINANCE INC,2024-11-12,760000,True,746000
9733713,WRT INVESTMENTS INC,ANCHOR LOANS LP,2024-11-12,492500,True,633250
9708623,BRIARWOOD DEVELOPMENTS LLC,KIAVI FUNDING INC,2024-11-12,1675000,True,1974000
9708453,HP MODERN LLC,MO FINANCIAL INC,2024-11-12,1381000,True,1500000
9742097,TX RE OPPORTUNITY 0522 LLC,PARK PLACE FINANCE LLC,2024-11-08,680000,True,665607
9734331,CLOVEWORTH LLC,RDCS INC,2024-11-08,1310000,True,278365
9704303,VIKINGA LLC,ORCHARD FUNDING,2024-11-08,1300000,True,1536800
9703944,CFRDD1 LLC,CONVENTUS LLC,2024-11-08,1344000,True,1300000
9698484,MS83 INVESTMENTS LLC,GENESIS CAPITAL LLC,2024-11-08,470000,True,423000
9737237,CALCOM SOLUTIONS INC,KIAVI FUNDING INC,2024-11-07,470000,True,670800
9735951,RADICAL ENTERPRISES INC,ASPEN RETIREMENT FUND LLC,2024-11-07,485000,True,506500
9724251,TRINIDAD WEST COAST INVESTMENTS LLC,EASY STREET CAPITAL CA LLC,2024-11-07,525000,True,433125
9714422,4021 BEETHOVEN HOLDING LLC,HL3 SIERRA LLC,2024-11-07,1250000,True,1435900
9710724,TUKASA INC,ANCHOR LOANS LP,2024-11-07,655000,True,865500
9744071,ASIC INVESTMENTS INC,ANCHOR LOANS LP,2024-11-06,720000,True,750000
9742326,TWO WORLDS II PRESERVATION LIMITED PARTNERSHI,LUMENT REAL ESTATE CAPITAL LLC,2024-11-06,1475000,True,14945000
9742325,TWO WORLDS II PRESERVATION LIMITED PARTNERSHI,LUMENT REAL ESTATE CAPITAL LLC,2024-11-06,1475000,True,14945000
9738479,TUP HOLDINGS INC,EAST WEST BANK,2024-11-06,2501000,True,1625000
9736891,TWO WORLDS II PRESERVATION LIMITED PARTNERSHI,LUMENT REAL ESTATE CAPITAL LLC,2024-11-06,1844000,True,14945000
9710983,3181 CARLYLE LLC,KIAVI FUNDING INC,2024-11-06,745000,True,1010400
9705145,RIGHT CHOICE INVESTMENT GROUP LLC,PARK PLACE FINANCE LLC,2024-11-06,1700000,True,1670992
9698037,SOBREMESA LLC,HOMETOWN EQUITY MORTGAGE LLC,2024-11-06,780000,True,585000
9742331,AUSAR ECONOMIC DEVELOPMENT CORPORATION,ALLIANCE FINANCIAL MANAGEMENT,2024-11-01,2395000,True,2770000
9723096,EAST SIDE PROPERTIES INC,FIDELITY ONE INVESTMENT TRUST,2024-11-01,585000,True,602550
9707555,BUNGALOWE LLC,PRIDECO LOANS INC,2024-11-01,855000,True,1025000
9705530,MR REHAB INC,KIAVI FUNDING INC,2024-11-01,760000,True,697000
9699655,CHOCTAW AMERICAN INSURANCE INC,LAND HOME FIN'L SERVICES INC,2024-11-01,732000,True,707569
9699154,GARCIA CORTEZ PLASTERING INC,KIAVI FUNDING INC,2024-11-01,440000,True,446200
9697670,JD WESTERN PARTNERS LLC,KIAVI FUNDING INC,2024-11-01,640000,True,448000
9738698,1556 GENESEE LLC,MIDFIRST BANK,2024-10-31,1225000,True,918750
9737702,MOVEMENT INVESTMENTS LLC,KIAVI FUNDING INC,2024-10-31,1110000,True,1159650
9736542,FIRST COME UP LLC,KIAVI FUNDING INC,2024-10-31,800000,True,910800
9734716,PAN PARTNERSHIP INC,VELOCITY COMMERCIAL CAP LLC,2024-10-31,560000,True,915000
9719640,5 STAR DISCOUNT HOMES LLC,LOCKFORD FIN'L LLC,2024-10-31,460000,True,700000
9717499,IBUY HOMES LLC,ANCHOR LOANS LP,2024-10-31,1100000,True,1190000
9712674,ORHYAN CAPITAL MANAGEMENT LLC,COREVEST AMERICAN FIN LNDR LLC,2024-10-31,1225000,True,1132500
9703469,DAFINITY COMPANIES LP,GENESIS CAPITAL LLC,2024-10-31,1725000,True,2029379
9699461,OCEAN DEVELOPMENT INC,RAHM DAVID,2024-10-31,570000,True,970000
9699389,EQUITY UNIVERSAL LLC,CHANGE LENDING LLC,2024-10-31,544000,True,435200
9698012,PYRAMID INVESTMENTS INC,LIMA ONE CAPITAL LLC,2024-10-31,404000,True,433375
9719578,DRH RE GROUP LLC,CENTER STREET LNDG VIII SPE LL,2024-10-30,795000,True,838550
9717478,RNE DEVELOPMENT LLC,VERUS RESIDENTIAL LOANCO LLC,2024-10-30,1500000,True,1125000
9703463,LIVE RAD LLC,ALI AKBAR KHOSHNEVIS RAD AND M,2024-10-30,1264000,True,1020000
9700635,CLEARPOINT INVESTMENT GROUP LLC,IRON BRIDGE MORTGAGE FUND LLC,2024-10-30,447000,True,456000
9698526,KJT PROPERTIES LLC,FRANCIS RLTY INC PROFIT SHARIN,2024-10-30,550000,True,365000
9742224,ROYDEN INVESTEMENT LLC,EQUITY SMART HOME LOANS INC,2024-10-29,1100000,True,715000
9735507,FVR GROUP THIRTEEN LLC,HL3 SIERRA LLC,2024-10-29,1110000,True,999000
9719056,DOGTOWN MODERN LLC,ANCHOR LOANS LP,2024-10-29,1055000,True,949500
9698030,777 APARTMENT MANAGEMENT LLC,CONVENTUS LLC,2024-10-29,1280000,True,1020000
9697408,KALAN INVESTMENTS LLC,LBC CAP INCOME FUND SPE 1 LLC,2024-10-29,670000,True,469000
9742061,MOPANE INVESTMENTS LLC,INVESTOR MORTGAGE FINANCE LLC,2024-10-28,650000,True,487500
9732420,PAN PARTNERSHIP INC,VELOCITY COMMERCIAL CAP LLC,2024-10-28,641000,True,1002900
9704842,1606 KINGSLEY HOLDING LLC,QUANTA FINANCE INC,2024-10-28,1185000,True,1736040
9743044,1095 NK AVENUE LLC,HSBC BANK USA NA,2024-10-25,3295000,True,2636000
